polis#,Name,Polisity,Hellenicity,In/out,staseis,prom 1,prom 2,prom 3,area 1,area 2,Silver,Bronze,Grid,Colonies,Victors,Proxenoi,Democracy,Walls,Delian L,Koinon,Region name,Region #,Latitude,Longitude,Pleiades link,Elevation m,
758,Priapos,1,1,2,0,1.12,,,2,,,,,0,0,0,0,0,1,,Propontic Asia Minor ,34,40.403338,27.303734,https://pleiades.stoa.org/places/511375,9.5,
759,Prokonnesos,1,1,2,0,2,,,3,,5,4,,0,0,1,1,0,1,,Propontic Asia Minor ,34,40.591686,27.55568,https://pleiades.stoa.org/places/511378,,
760,Pythopolis,2,0,2,0,0.5,,,0,,,,,0,0,0,0,0,1,,Propontic Asia Minor ,34,40.396001,29.413577,https://pleiades.stoa.org/places/511391,133.2,
761,Skylake,3,2,1,0,0.37,,,0,,,,,0,0,0,0,0,0,,Propontic Asia Minor ,34,40.387037,28.388808,https://pleiades.stoa.org/places/511419,6.7,
762,Sombia,2,0,2,0,0.5,,,0,,,,,0,0,0,0,0,1,,Propontic Asia Minor ,34,,,,,
763,Tereia,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Propontic Asia Minor ,34,41.3553348,28.3586044,https://pleiades.stoa.org/places/515669,197.2,
764,Zeleia,1,0,2,1,1.62,,,4,,,4,,0,0,1,2,0,1,,Propontic Asia Minor ,34,40.20357415,27.59613655,https://pleiades.stoa.org/places/511461,28.4,
765,Abydos,1,1,2,1,1.62,,,4,,5,4,,0,0,1,1,1,1,,Troas,35,40.1951155,26.409131,https://pleiades.stoa.org/places/501325,9,
766,Achilleion,1,1,2,0,0.5,,,1,,,4,,0,0,0,0,0,1,,Troas,35,39.914982,26.1511315,https://pleiades.stoa.org/places/550401,18.5,
767,Antandros,1,2,2,1,1.25,,,4,,5,4,,0,0,0,0,1,1,,Troas,35,39.5785,26.791496,https://pleiades.stoa.org/places/550433,201.3,
768,Arisbe,2,1,2,0,0.37,,,0,,,,,0,0,0,0,0,1,,Troas,35,40.19429,26.535763,https://pleiades.stoa.org/places/501359,34.8,
769,Assos,2,1,2,0,1.62,16,1,4,55,5,4,,1,0,0,1,1,1,,Troas,35,39.491111,26.3383585,https://pleiades.stoa.org/places/550463,194.1,
770,Astyra Mysia,1.5,1,2,0,0.75,,,1,,5,4,,0,0,0,0,0,1,,Troas,35,39.163484,26.906742,https://pleiades.stoa.org/places/550466,3,
771,Astyra Troika,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Troas,35,40.043192,26.682841,https://pleiades.stoa.org/places/501364,256.7,
772,Azeia,3,2,2,0,0.5,,,0,,,,,0,0,0,0,0,1,,Troas,35,,,https://pleiades.stoa.org/places/269449175,,
773,Birytis,2,0,2,0,0.62,,,0,,4,4,,0,0,0,0,0,1,,Troas,35,39.949947,26.3972745,https://pleiades.stoa.org/places/550486,253.1,
774,Dardanos,1,1,2,0,1.12,,,2,,6,4,,0,0,0,0,0,1,,Troas,35,40.079727,26.37442,https://pleiades.stoa.org/places/501393,29.3,
775,Gargara,1,2,2,0,1.25,,,2,,5,4,,0,0,1,0,1,1,,Troas,35,39.534465,26.540773,https://pleiades.stoa.org/places/550544,20.1,
776,Gentinos,2,1,2,0,0.5,,,1,,,4,,0,0,0,0,1,1,,Troas,35,39.876943,26.279146,https://pleiades.stoa.org/places/550546,99.2,
777,Gergis,1,3,2,0,1,,,4,,5,4,,0,0,0,1,1,0,,Troas,35,39.898491,26.609255,https://pleiades.stoa.org/places/550547,215.2,
778,Hamaxitos,1,1,2,0,1,,,1,,,4,,0,0,2,0,1,1,,Troas,35,39.543605,26.09471,https://pleiades.stoa.org/places/550565,43.8,
779,Ilion,1,1,2,0,1.62,,,3,,4,4,,0,0,2,2,1,1,,Troas,35,39.9575,26.238889,https://pleiades.stoa.org/places/494571,36.3,
780,Kebren,1,2,2,0,1.25,13,2,4,90,5,4,,0,0,0,0,1,1,,Troas,35,39.741803,26.563032,https://pleiades.stoa.org/places/550633,466.4,
781,Kokylion,1,1,2,0,0.25,,,0,,,,,0,0,0,0,1,0,,Troas,35,39.67291,26.410152,https://pleiades.stoa.org/places/550658,111.7,
782,Kolonai,1,1,2,0,0.87,,,2,,,4,,0,0,0,0,1,1,,Troas,35,39.677021,26.166435,https://pleiades.stoa.org/places/550661,,
783,Lamponeia,2,0,2,0,0.62,0,0,2,27,5,4,,0,0,0,0,1,1,,Troas,35,39.538105,26.421229,https://pleiades.stoa.org/places/550678,383.1,
784,Larisa,1,1,2,0,0.75,,,2,,,,,0,0,0,0,1,1,,Troas,35,39.615744,26.147559,https://pleiades.stoa.org/places/550685,19,
785,Neandreia,1,1,2,0,1.12,3,1,4,8,5,4,4,0,0,0,0,1,1,,Troas,35,39.719741,26.270341,https://pleiades.stoa.org/places/550772,443.9,
786,Ophryneion,1.5,1,2,0,0.75,,,1,,4,4,,0,0,0,0,1,1,,Troas,35,40.035846,26.343963,https://pleiades.stoa.org/places/550787,51.6,
787,Palaiperkote,3,0,2,0,0.37,,,0,,,,,0,0,0,0,1,1,,Troas,35,40.23637,26.686456,https://pleiades.stoa.org/places/501547,323.6,
788,Perkote,1,1,2,0,0.5,,,1,,,,,0,0,0,0,0,1,,Troas,35,40.273913,26.588806,https://pleiades.stoa.org/places/501556,6,
789,Polichna,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Troas,35,38.429149,26.57715,https://pleiades.stoa.org/places/550838,12.4,
790,Rhoiteion,1,1,2,0,0.87,,,2,,4,,,0,0,1,0,1,1,,Troas,35,40.011104,26.307891,https://pleiades.stoa.org/places/550856,151.6,
791,Sigeion,1,1,2,0,1.25,,,2,,4,4,,0,0,1,1,1,1,,Troas,35,39.9835305,26.180869,https://pleiades.stoa.org/places/550877,33.3,
792,Skepsis,1,1,2,0,2,,,5,,5,4,,0,0,0,0,1,1,,Troas,35,39.82554,26.688003,https://pleiades.stoa.org/places/550890,231.5,
793,Tenedos,1,1,2,0,1.5,,,2,,6,,1,0,0,1,2,0,1,,Troas,35,39.8278355,26.0497905,https://pleiades.stoa.org/places/550911,38.2,
794,Antissa,1,1,2,6,1.87,0,2,4,18,5,,,0,0,0,2,1,0,,Lesbos,36,39.2908705,26.0197635,https://pleiades.stoa.org/places/550435,0.8,
795,Arisba,1,1,1,0,0.5,0,0,2.5,4,,,,0,0,0,0,1,1,,Lesbos,36,40.19429,26.535763,https://pleiades.stoa.org/places/501359,46.7,
796,Eresos,1,1,2,7,3,24,2,4,5,,4,,0,0,1,2,1,1,,Lesbos,36,39.138899,25.928752,https://pleiades.stoa.org/places/550533,4.2,
797,Methymna,1,1,2,12,3.25,18,21,4,30,6,,,0,0,1,2,1,1,,Lesbos,36,39.369167,26.176891,https://pleiades.stoa.org/places/550738,95.2,
798,Mytilene,1,1,2,14,8.5,66,81,4,140,6,4,,2,1,3,2,1,1,,Lesbos,36,39.110475,26.547048,https://pleiades.stoa.org/places/550763,101.9,
799,Pyrrha,1,1,2,6,2,1,1,4,9.5,,4,,0,0,1,0,1,1,,Lesbos,36,39.127885,26.203993,https://pleiades.stoa.org/places/543694,5,
800,Adramyttion,1,2,2,0,1.37,,,4,,4,4,,0,0,1,0,0,0,,Aiolis & SW Mysia,37,39.5023635,26.936321,https://pleiades.stoa.org/places/550403,15,
801,Aigai (Aiolis),1,1,2,0,1.12,,,0,,,,,8,0,0,0,1,0,,Aiolis & SW Mysia,37,36.769676,35.789487,https://pleiades.stoa.org/places/658368,195.7,
802,Aigiroessa,1,1,2,0,0.25,,,0,,,,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,,,https://pleiades.stoa.org/places/554178,,
803,Atarneus,1,2,2,0,1.5,,,4,,4,4,,0,0,0,1,1,0,,Aiolis & SW Mysia,37,39.093987,26.927974,https://pleiades.stoa.org/places/550469,99.4,
804,Autokane,2,0,2,0,0.75,,,0,,,4,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,39.25,26.75,https://pleiades.stoa.org/places/550618,13,
805,Boione,2,0,2,0,0.25,,,0,,,4,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,,,https://pleiades.stoa.org/places/554206,,
806,Chalkis,3,0,2,0,0.5,,,1,,,4,,2,0,0,0,1,0,,Aiolis & SW Mysia,37,39.284172,26.602674,https://pleiades.stoa.org/places/550493,0,
807,Elaia,1.5,1,2,0,1.12,,,2,,5,4,,0,0,1,0,0,1,,Aiolis & SW Mysia,37,40.748896,29.785796,https://pleiades.stoa.org/places/511247,27.9,
808,Gambrion,1,0,2,0,0.75,,,0,,4,4,,0,0,0,1,0,0,,Aiolis & SW Mysia,37,39.0910834,27.3204017,https://pleiades.stoa.org/places/550542,45.7,
809,Gryneion/Gryneia,1,1,2,0,1,,,1,,,,,0,0,2,1,0,1,,Aiolis & SW Mysia,37,38.874665,27.069173,https://pleiades.stoa.org/places/550555,18.8,
810,Halisarna,1,0,2,0,0.5,,,0,,,,,0,0,0,1,0,0,,Aiolis & SW Mysia,37,39.045111,27.114997,https://pleiades.stoa.org/places/550562,47.4,
811,Herakleia,1,0,2,0,0.5,,,0,,5,,,0,0,0,0,1,0,,Aiolis & SW Mysia,37,38.6185505,27.15813485,https://pleiades.stoa.org/places/550570,425,
812,Iolla,1,0,2,0,0.37,,,0,,,4,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,38.497356,28.260544,https://pleiades.stoa.org/places/554240,99.3,
813,Karene,1,0,2,0,0.5,,,0,,,,,0,0,0,0,0,1,,Aiolis & SW Mysia,37,39.17898,26.842283,https://pleiades.stoa.org/places/550621,41,
814,Killa,1,1,2,0,0.12,,,0,,,,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,,,https://pleiades.stoa.org/places/554254,,
815,Kisthene,2,3,2,0,0.5,,,0,,,4,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,39.393183,26.813175,https://pleiades.stoa.org/places/550648,2.8,
816,Kyllene,1,3,2,0,0.25,,,1,,,,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,38.745271,26.83198,https://pleiades.stoa.org/places/550674,0,
817,Kyme,1,1,2,1,2.37,,,2,,6,,4,4,0,0,2,1,1,,Aiolis & SW Mysia,37,38.761848,26.942154,https://pleiades.stoa.org/places/544357,38.9,
818,Larisa,1,2,2,0,1.87,,,0,,,4,4,0,0,0,0,1,1,,Aiolis & SW Mysia,37,38.153004,27.741461,https://pleiades.stoa.org/places/550684,49.7,
819,Leukai,1,2,2,0,1.25,,,1,,,4,4,0,0,0,0,0,0,,Aiolis & SW Mysia,37,38.546745,26.856796,https://pleiades.stoa.org/places/550697,1.9,
820,Magnesia,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,38.541317,27.4873015,https://pleiades.stoa.org/places/550706,921,
821,Melanpagos,2,1,2,0,0.25,,,0,,,,,0,0,0,0,1,0,,Aiolis & SW Mysia,37,38.58333333,27.16666667,,562,
822,Myrina,1,1,2,0,0.87,,,1,,,4,4,0,0,0,1,1,1,,Aiolis & SW Mysia,37,38.840097,26.985537,https://pleiades.stoa.org/places/550756,0.1,
823,Nasos,1,1,2,0,1,,,1,,,4,4,0,0,0,2,0,0,,Aiolis & SW Mysia,37,39.336684,26.654808,https://pleiades.stoa.org/places/550841,49,
824,Neon Teichos,1,1,2,0,0.25,,,0,,,,,0,0,0,0,1,0,,Aiolis & SW Mysia,37,38.654427,27.032015,https://pleiades.stoa.org/places/550773,9,
825,Notion,1,1,2,0,0.12,,,0,,,,,0,0,0,2,0,0,,Aiolis & SW Mysia,37,37.9928,27.1975,https://pleiades.stoa.org/places/599578,,
826,Palaigambrion,1,0,2,0,0.25,,,0,,,,,0,0,0,1,0,0,,Aiolis & SW Mysia,37,,,,,
827,Parthenion,2,0,2,0,0.12,,,0,,,,,0,0,0,0,0,0,,Aiolis & SW Mysia,37,39.218103,27.335098,https://pleiades.stoa.org/places/550804,68.8,
828,Pergamon,1,2,4,0,1.12,14,6,4.5,18,5,4,5,0,0,1,1,1,0,,Aiolis & SW Mysia,37,39.13153246,27.18422554,https://pleiades.stoa.org/places/550812,59,
829,Perperene,3,0,2,0,0.62,,,0,,,,4,0,0,0,0,0,0,,Aiolis & SW Mysia,37,39.240505,26.962332,https://pleiades.stoa.org/places/550814,545,
830,Pitane,1,1,2,0,0.87,,,1,,,,4,0,0,1,0,1,1,,Aiolis & SW Mysia,37,38.928297,26.937453,https://pleiades.stoa.org/places/550833,17.9,
831,Pordoselene,1,0,2,0,1,,,1,,5,4,5,0,0,0,0,0,1,,Aiolis & SW Mysia,37,39.336684,26.654808,,29.2,
832,Temnos,1,1,2,0,0.62,,,0,,,,4,0,0,0,0,0,0,,Aiolis & SW Mysia,37,38.671912,27.196998,https://pleiades.stoa.org/places/550908,317.3,
833,Teuthrania,1,0,2,0,0.5,,,0,,,4,5,0,0,0,1,0,0,,Aiolis & SW Mysia,37,39.035223,27.054771,https://pleiades.stoa.org/places/550916,8.5,
834,Thebe,2,0,2,0,0.37,,,0,,,,5,0,0,0,0,0,0,,Aiolis & SW Mysia,37,39.597431,27.020171,https://pleiades.stoa.org/places/550919,42.2,
835,Tisna,3,0,2,0,0.25,,,0,,,,4,0,0,0,0,0,0,,Aiolis & SW Mysia,37,38.772883,27.065592,https://pleiades.stoa.org/places/550933,61.2,
836,Achilleion (Ionia),1,1,2,0,0.25,,,0,,,,,4,0,0,0,0,0,,Ionia,38,39.914982,26.1511315,https://pleiades.stoa.org/places/550401,,
837,Airai,1,1,2,0,1.12,,,1,,,,4,0,0,0,0,1,1,,Ionia,38,38.203961,26.701321,https://pleiades.stoa.org/places/550419,0,
838,Anaia,3,1,2,1,1.25,,,1,,,,,0,0,0,0,0,0,,Ionia,38,37.801915,27.276396,https://pleiades.stoa.org/places/599490,46,
839,Boutheia,2,1,2,0,0.62,,,0,,,,,0,0,0,0,0,1,,Ionia,38,38.327245,26.307181,https://pleiades.stoa.org/places/550488,11.2,
840,Chios,1,1,2,10,10.5,572,221,5,,6,4,,2,1,3,2,1,1,1,Ionia,38,38.37641,26.1342335,https://pleiades.stoa.org/places/550496,19.1,
841,Chyton,3,1,2,0,1,,,1,,,,,0,0,0,0,0,0,,Ionia,38,38.337891,26.741881,https://pleiades.stoa.org/places/550502,58.4,
842,Dios Hieron,2,1,2,0,0.62,,,1,,,,,0,0,0,0,0,1,,Ionia,38,38.227646,28.083254,https://pleiades.stoa.org/places/550515,0,
843,Elaiousioi,2,1,2,0,0.37,,,0,,,,,0,0,0,0,0,1,,Ionia,38,,,https://pleiades.stoa.org/places/554223,,
844,Ephesos,1,1,2,4,5.25,621,35,5,,6,4,,0,2,3,2,1,1,1,Ionia,38,37.94218342,27.34551256,https://pleiades.stoa.org/places/599612,8.3,
845,Erythrai,1,1,2,6,5.12,445,22,5,135,6,4,,0,0,3,2,1,1,1,Ionia,38,38.382361,26.47994,https://pleiades.stoa.org/places/550535,35.7,
846,Isinda,3,1,2,0,0.25,,,0,,,,,0,0,0,0,0,1,1,Ionia,38,36.177475,29.6909065,https://pleiades.stoa.org/places/638871,,
847,Klazomenai,1,1,2,5,3.25,0,13,3,40,6,4,,3,2,1,2,1,1,1,Ionia,38,38.36785825,26.77774005,https://pleiades.stoa.org/places/550650,0,
848,Kolophon,1,1,2,5,4.62,846,16,4,80,6,4,,2,1,2,2,1,1,,Ionia,38,38.0908258,27.157223,https://pleiades.stoa.org/places/599577,56.4,
849,Korykos,3,1,2,0,0.37,,,1,,,,,0,0,0,0,0,0,1,Ionia,38,38.16666667,26.58333333,https://pleiades.stoa.org/places/550666,367,
850,Lebedos,1,1,2,0,1,,,2,,,,,0,0,2,0,0,1,,Ionia,38,38.077883,26.964722,https://pleiades.stoa.org/places/599754,32.7,
851,Leukophrys,1,1,2,0,0.25,,,0,,,,,0,0,0,0,0,0,,Ionia,38,37.8505485,27.526039,https://pleiades.stoa.org/places/599778,40.5,
852,Magnesia,1,1,2,0,2,,,4,,5,4,,0,2,2,2,1,0,,Ionia,38,37.8505485,27.526039,https://pleiades.stoa.org/places/599778,30.6,
853,Marathesion,3,1,2,0,0.37,,,1,,,,,0,0,0,0,0,1,,Ionia,38,37.829287,27.254483,https://pleiades.stoa.org/places/599784,19.2,
854,Miletos,1,1,2,6,12.25,776,189,6,130,6,4,5,37,1,1,2,1,1,1,Ionia,38,37.52157586,27.27770558,https://pleiades.stoa.org/places/599799,5.2,
855,Myonnesos,1,1,2,0,0.5,,,1,,,,,0,0,0,0,0,0,,Ionia,38,38.045852,26.855218,https://pleiades.stoa.org/places/599812,0,
856,Myous,1,1,2,0,1.12,,,2,,4,4,,0,0,2,0,0,1,1,Ionia,38,37.595252,27.433117,https://pleiades.stoa.org/places/599813,8.3,
857,Naulochon,1,1,3,0,0.75,,,1,,,4,,0,0,0,0,0,0,,Ionia,38,38.440912,27.14781,https://pleiades.stoa.org/places/550771,0.9,
858,Notion,1,1,2,0,1.25,,,1,,,,,0,0,0,0,1,1,,Ionia,38,37.9928,27.1975,https://pleiades.stoa.org/places/599578,134.7,
859,Phokaia,1,1,2,1,2.25,10,30,3,50,6,4,,4,0,1,0,1,1,1,Ionia,38,38.6703265,26.754884,https://pleiades.stoa.org/places/550823,3.5,
860,Polichnitai,2,1,2,0,0.62,,,0,,,,,0,0,0,0,1,1,,Ionia,38,38.429149,26.57715,https://pleiades.stoa.org/places/550838,95,
861,Priene,1,1,2,1,3.87,61,9,3,37,,4,4,0,0,2,2,1,1,1,Ionia,38,37.6639081916,27.3070890505,https://pleiades.stoa.org/places/599905,92.8,
862,Pteleion,2,1,2,0,0.5,,,1,,,,,0,0,0,0,1,1,,Ionia,38,38.480083,26.415179,https://pleiades.stoa.org/places/550847,48,
863,Pygela,1,1,2,0,1.37,,,1,,4,4,,0,0,0,0,1,1,,Ionia,38,37.83333333,27.25,,46,
864,Samos,1,1,2,9,6.5,344,207,5,103,6,4,,12,2,3,2,1,1,1,Ionia,38,37.68825,26.944483,https://pleiades.stoa.org/places/599925,0,
865,Samos/2,2,1,3,0,1.75,,,0,,,,,0,0,0,1,1,0,,Ionia,38,,,,,
866,Sidousa,1,1,2,0,0.62,,,0,,,4,,0,0,0,0,1,1,,Ionia,38,38.65944,26.51564,https://pleiades.stoa.org/places/550876,0,
867,Smyrna,1,1,4,0,3.5,5,4,4,6,4,,,0,1,0,0,1,0,,Ionia,38,38.440912,27.14781,https://pleiades.stoa.org/places/550771,0.9,
868,Teos,1,1,2,0,3,96,18,3,80,6,4,,2,0,2,2,1,1,1,Ionia,38,38.1900286667,26.802757,https://pleiades.stoa.org/places/550913,13.5,
869,Thebai,2,1,2,0,1,,,1,,,,,0,0,0,0,1,0,,Ionia,38,37.66666667,27.16666667,https://pleiades.stoa.org/places/599970,560,
870,Alabanda,3,3,3,0,0.37,11,0,4,75,,,,0,0,0,1,1,0,,Karia,39,37.5955784667,27.9757161333,https://pleiades.stoa.org/places/599479,99,
871,Alinda,2,3,3,0,0.62,,,0,,,,,0,0,0,0,1,1,,Karia,39,37.5588635,27.833014,https://pleiades.stoa.org/places/599480,110.1,
872,Amos,1.5,2,2,0,0.5,,,0,,,,,0,0,0,0,1,1,,Karia,39,36.7547855,28.2645905,https://pleiades.stoa.org/places/599485,26.3,
873,Amynandeis,3,2,2,0,0.37,,,1,,,,,0,0,0,0,0,1,,Karia,39,37.002222,27.646106,https://pleiades.stoa.org/places/599488,116,
874,Amyzon,2,2,2,0,0.87,,,0,,,,,0,0,0,0,1,1,,Karia,39,37.59888,27.690896,https://pleiades.stoa.org/places/599489,563.7,
875,Arlissos,2,3,3,0,0.37,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,,,
876,Armelitai,3,3,3,0,0.37,,,0,,,,,0,0,0,0,0,0,,Karia,39,,,,,
877,Aulai,3,1,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,36.760796,28.134462,https://pleiades.stoa.org/places/599543,25.8,
878,Bargasa,3,3,2,0,0.5,,,0,,,,,0,0,0,0,1,1,,Karia,39,37.025229,27.776644,https://pleiades.stoa.org/places/599866,242.5,
879,Bargylia,2,2,2,0,0.62,4,0,1.5,20,,,,0,0,0,0,1,1,,Karia,39,37.1957785,27.588037,https://pleiades.stoa.org/places/599550,38.3,
880,Bolbai,3,0,2,0,0.12,,,0,,,,,0,0,0,0,0,1,,Karia,39,36.87904,27.203635,https://pleiades.stoa.org/places/606279,23.4,
881,Chalketor,1,2,2,0,0.87,,,1,,,,,0,0,3,0,1,1,,Karia,39,37.349058,27.685712,https://pleiades.stoa.org/places/599569,66.2,
882,Chersonesos,2,1,2,0,0.5,,,0,,6,,,0,0,0,0,1,1,,Karia,39,36.75,28.25,https://pleiades.stoa.org/places/599571,,
883,Chios,3,2,2,0,0.37,,,0,,,,,0,0,0,0,0,1,,Karia,39,38.37641,26.1342335,https://pleiades.stoa.org/places/550496,,
884,Erineis,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,,,
885,Euromos,2,2,2,0,0.75,,,1,,5,,,0,0,1,0,1,1,,Karia,39,37.378355,27.673196,https://pleiades.stoa.org/places/599616,53.1,
886,Halikarnassos,1,2,2,2,3.25,450,15,5,220,6,,4,0,1,1,1,1,1,,Karia,39,37.0382205,27.423765,https://pleiades.stoa.org/places/599636,9,
887,Hybliseis,1.5,3,3,0,0.5,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,https://pleiades.stoa.org/places/606307,,
888,Hydaieis,2,3,3,0,0.62,,,1,,,,,0,0,0,0,1,1,,Karia,39,37.303307,27.704802,https://pleiades.stoa.org/places/599651,-2,
889,Hydisos,2,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,37.1505525,27.8061745,https://pleiades.stoa.org/places/599653,173.6,
890,Hymisseis,3,2,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,,,
891,Iasos,1,1,4,1,2.87,338,0,2.5,26,4,,,0,0,2,2,1,1,,Karia,39,37.278837,27.585075,https://pleiades.stoa.org/places/599664,30.1,
892,Idrias,3,2,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,37.25,28.16666667,https://pleiades.stoa.org/places/599665,506,
893,Idyma,2,2,2,0,0.5,,,0,,5,,,0,0,0,0,0,1,,Karia,39,37.059443,28.367319,https://pleiades.stoa.org/places/599666,92,
894,Kalynda,2,2,2,0,0.5,,,0,,,,,0,0,0,0,0,1,,Karia,39,36.74550375,28.8323485,https://pleiades.stoa.org/places/638891,139.8,
895,Karbasyanda,3,3,2,0,0.37,,,1,,,,,0,0,0,0,1,1,,Karia,39,36.83333333,28.58333333,,500,
896,Karyanda,1,2,2,0,0.62,,,1,,,4,,0,0,0,0,1,1,,Karia,39,37.161849,27.529586,https://pleiades.stoa.org/places/599693,7.4,
897,Kasolaba,1.5,3,3,0,0.5,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,https://pleiades.stoa.org/places/606314,,
898,Kaunos,1,3,3,0,1.75,21,10,5,190,5,4,,0,0,1,0,1,1,,Karia,39,36.827092,28.623687,https://pleiades.stoa.org/places/638796,-0.1,
899,Kedreai,1,2,4,0,0.62,,,0,,,,,0,0,0,0,0,1,,Karia,39,36.993043,28.2067955,https://pleiades.stoa.org/places/599702,2.9,
900,Keramos,2,3,3,0,1.25,,,0,,,4,,0,0,2,0,1,1,,Karia,39,37.041728,27.9562175,https://pleiades.stoa.org/places/599707,17.2,
901,Killareis,1.5,3,3,0,1,,,1,,,,,0,0,0,0,1,1,,Karia,39,37.181505,27.693076,https://pleiades.stoa.org/places/599714,184,
902,Kindye,2,2,2,0,1,1,1,1.5,9,6,,,0,0,0,1,1,1,,Karia,39,37.191684,27.650052,https://pleiades.stoa.org/places/599716,296.4,
903,Knidos,1,1,2,1,4,212,36,4,66,6,,4,3,0,3,2,1,1,,Karia,39,36.6881795,27.3728385,https://pleiades.stoa.org/places/599575,0.8,
904,Kodapeis,3,0,2,0,0.5,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,https://pleiades.stoa.org/places/606316,,
905,Koliyrgeis,3,3,3,0,0.37,,,0,,,,,0,0,0,0,0,0,,Karia,39,37.349625,28.202725,https://pleiades.stoa.org/places/599722,587,
906,Koranza,1,3,3,0,0.62,,,0,,,,,0,0,1,0,0,0,,Karia,39,,,,,
907,Krya,3,0,2,0,0.25,,,1,,,,,0,0,0,0,0,1,,Karia,39,36.6975105,28.8686085,https://pleiades.stoa.org/places/638947,45.7,
908,Kyllandos,3,0,2,0,0.37,,,0,,,,,0,0,0,1,0,1,,Karia,39,37.067654,28.442249,https://pleiades.stoa.org/places/599737,319.7,
909,Kyrbissos,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,https://pleiades.stoa.org/places/606323,,
910,Latmos/Herakleia,1,2,2,0,1.75,,,0,,,,,0,0,0,0,1,1,,Karia,39,37.498076,27.53766,https://pleiades.stoa.org/places/599752,24.4,
911,Lepsimandos,3,0,2,0,0.25,,,1,,,,,0,0,0,0,0,1,,Karia,39,37.057579,27.094769,https://pleiades.stoa.org/places/599762,0,
912,Medmasos,2,2,2,0,0.5,,,1,,,,,0,0,0,0,1,1,,Karia,39,37.08333333,27.33333333,,231,
913,Mylasa,1,2,2,0,2.62,,,0,,6,4,,0,0,1,2,1,1,,Karia,39,37.3027506667,27.7902386667,https://pleiades.stoa.org/places/599809,60.5,
914,Myndos,1,1,2,1,1.25,10,4,1.5,45,,,,0,0,0,0,1,1,,Karia,39,37.073691,27.242415,https://pleiades.stoa.org/places/599811,69.6,
915,Narisbareis,3,0,2,0,0.12,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,https://pleiades.stoa.org/places/606340,,
916,Naryandos,3,3,2,0,0.25,,,0,,,,,0,0,0,0,0,0,,Karia,39,,,https://pleiades.stoa.org/places/606341,,
917,Naxia,3,0,2,0,0.37,,,1,,,,,0,0,0,0,0,1,,Karia,39,37.552756,27.659145,https://pleiades.stoa.org/places/599819,573.5,
918,Olaieis,3,0,2,0,0.12,,,0,,,,,0,0,0,0,0,1,,Karia,39,37.08333333,28.33333333,,725,
919,Olymos,3,2,2,0,0.5,,,0,,,,,0,0,0,0,0,1,,Karia,39,37.378561,27.735578,https://pleiades.stoa.org/places/599658,72.3,
920,Ouranion,2,3,3,0,0.75,,,0,,,,,0,0,0,0,1,1,,Karia,39,37.093516,27.278841,https://pleiades.stoa.org/places/599842,30.8,
921,Parpariotai,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,37.614323,27.544474,https://pleiades.stoa.org/places/599869,121,
922,Passanda,3,3,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,36.83333333,28.58333333,https://pleiades.stoa.org/places/554305,500,
923,Pedasa,3,2,2,0,0.5,2,6,1,2.5,,,,0,0,0,0,1,0,,Karia,39,37.054602,27.412789,https://pleiades.stoa.org/places/599873,194.9,
924,Peleiatai,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,,,,,
925,Pidasa,1,0,2,0,0.87,,,0,,,,,0,0,0,0,1,1,,Karia,39,37.401041,27.57211,https://pleiades.stoa.org/places/599890,797.6,
926,Pladasa,1,3,3,0,0.62,,,0,,,,,0,0,2,0,0,1,,Karia,39,37.087317,28.079785,https://pleiades.stoa.org/places/599893,795.4,
927,Pyrindos,3,1,2,0,0.25,,,0,,,,,0,0,0,0,0,0,,Karia,39,,,,,
928,Pyrnos,3,0,2,0,0.25,,,0,,,,,0,0,0,0,0,1,,Karia,39,36.885007,28.445529,https://pleiades.stoa.org/places/599914,153,
929,Salmakis,3,0,2,0,0.37,,,0,,,,,0,0,0,0,0,0,,Karia,39,,,,,
